id,listing_url,host_id,host_total_listings_count,latitude,longitude,property_type,room_type,price,minimum_nights,maximum_nights,availability_365,number_of_reviews
652907713479352960,https://www.airbnb.com/rooms/652907713479352923,11481738,2,51.55276,-0.17285,Entire condo,Entire home/apt,200.0,5,365,0,0
21979929,https://www.airbnb.com/rooms/21979929,160479090,1,51.52994,-0.13809,Entire rental unit,Entire home/apt,150.0,2,1125,0,0
21993925,https://www.airbnb.com/rooms/21993925,33889201,793,51.50603,-0.06993,Entire home,Entire home/apt,1405.0,1,1125,0,10
22048746,https://www.airbnb.com/rooms/22048746,5835171,8,51.48081,-0.12919,Private room in condo,Private room,45.0,2,1125,0,55
655089344559513216,https://www.airbnb.com/rooms/655089344559513184,39212690,1,51.56802,-0.40778,Entire home,Entire home/apt,225.0,4,1125,105,8
655141987107876736,https://www.airbnb.com/rooms/655141987107876739,49413779,2,51.5058958,-0.2296407,Entire condo,Entire home/apt,331.0,2,1125,20,18
655704716625738496,https://www.airbnb.com/rooms/655704716625738469,52259351,18,51.480779,-0.142378,Entire rental unit,Entire home/apt,217.0,1,1125,365,8
658333922916220928,https://www.airbnb.com/rooms/658333922916220955,33889201,793,51.49093,-0.16225,Entire rental unit,Entire home/apt,1103.0,1,365,0,1
658571727774486656,https://www.airbnb.com/rooms/658571727774486678,2337102,5,51.49775049399625,-0.1524812104528946,Entire home,Entire home/apt,600.0,5,30,0,0
658584309908722688,https://www.airbnb.com/rooms/658584309908722650,427372525,19,51.58221,-0.09614,Entire home,Entire home/apt,150.0,3,365,53,4
22157928,https://www.airbnb.com/rooms/22157928,41276308,2,51.48256,-0.20645,Private room in rental unit,Private room,30.0,3,15,0,3
22186063,https://www.airbnb.com/rooms/22186063,162093602,1,51.529,-0.07698,Private room in rental unit,Private room,36.0,2,1125,0,4
658609726179581056,https://www.airbnb.com/rooms/658609726179581024,111145748,2,51.44238565196444,-0.1971886307001114,Private room in condo,Private room,79.0,1,14,0,20
659284592363996672,https://www.airbnb.com/rooms/659284592363996671,129230780,5094,51.559,-0.27826,Private room in rental unit,Private room,1000.0,2,365,0,0
22304495,https://www.airbnb.com/rooms/22304495,38263594,1,51.61093,-0.1936,Entire home,Entire home/apt,400.0,14,28,0,0
660779982301184512,https://www.airbnb.com/rooms/660779982301184462,171737096,1,51.50330546521674,-0.2518541963507594,Private room in casa particular,Private room,44.0,4,365,275,27
661376437537245440,https://www.airbnb.com/rooms/661376437537245488,2125620,602,51.54378,-0.12044,Entire rental unit,Entire home/apt,135.0,1,1125,318,9
661447396121560704,https://www.airbnb.com/rooms/661447396121560675,43661552,7,51.51665,-0.20306,Entire condo,Entire home/apt,260.0,28,365,150,5
663695532226651008,https://www.airbnb.com/rooms/663695532226650950,388522473,6,51.54468,-0.01219,Entire serviced apartment,Entire home/apt,220.0,2,365,349,5
22321829,https://www.airbnb.com/rooms/22321829,34532996,1,51.5254,-0.06401,Entire condo,Entire home/apt,120.0,7,90,177,31
664442542696231168,https://www.airbnb.com/rooms/664442542696231211,405023142,3,51.499119,0.0294492,Private room in condo,Private room,80.0,1,5,0,23
22340166,https://www.airbnb.com/rooms/22340166,163338605,1,51.52664,-0.05812,Private room in rental unit,Private room,250.0,7,17,0,0
668082265419750272,https://www.airbnb.com/rooms/668082265419750321,468713997,2,51.48162120000001,-0.1004319,Private room in rental unit,Private room,41.0,1,60,0,119
668595700912558208,https://www.airbnb.com/rooms/668595700912558193,458378759,26,51.48514,-0.17965,Entire condo,Entire home/apt,346.0,1,365,65,29
670836567452972032,https://www.airbnb.com/rooms/670836567452972035,451225302,22,51.48683899323912,-0.1872558840053113,Entire rental unit,Entire home/apt,256.0,3,365,0,24
673650041825673216,https://www.airbnb.com/rooms/673650041825673171,131591665,18,51.51901,-0.15641,Entire serviced apartment,Entire home/apt,225.0,1,365,0,32
22484563,https://www.airbnb.com/rooms/22484563,27482488,5,51.476566,-0.123601,Entire home,Entire home/apt,234.0,3,1125,185,174
673694188985580544,https://www.airbnb.com/rooms/673694188985580577,470143088,1,51.47029,-0.25576,Private room in home,Private room,50.0,2,14,346,36
673751694490875264,https://www.airbnb.com/rooms/673751694490875229,461082082,3,51.51486,-0.24391,Private room in home,Private room,53.0,1,60,365,17
22508264,https://www.airbnb.com/rooms/22508264,28820321,812,51.55751,-0.09316,Entire rental unit,Entire home/apt,70.0,2,1125,0,2
22513221,https://www.airbnb.com/rooms/22513221,54019072,1,51.4222,-0.29896,Entire home,Entire home/apt,150.0,3,1125,0,0
673889680829042176,https://www.airbnb.com/rooms/673889680829042157,418777884,2,51.46608331199645,-0.2823372756841957,Entire condo,Entire home/apt,220.0,1,1125,351,5
674291448350515840,https://www.airbnb.com/rooms/674291448350515878,247527097,12,51.52551,-0.17668,Entire rental unit,Entire home/apt,122.0,1,365,0,60
677188722522400256,https://www.airbnb.com/rooms/677188722522400301,162541225,32,51.55345,-0.30276,Entire serviced apartment,Entire home/apt,156.0,7,365,365,3
22524355,https://www.airbnb.com/rooms/22524355,165377499,1,51.54973,-0.2396,Private room in home,Private room,40.0,2,30,0,143
677400419736724736,https://www.airbnb.com/rooms/677400419736724764,168541768,6,51.5361,-0.28249,Private room in home,Private room,35.0,3,365,338,8
22531042,https://www.airbnb.com/rooms/22531042,7665924,2,51.40541,-0.15835,Entire townhouse,Entire home/apt,150.0,2,1125,0,5
677429897373455104,https://www.airbnb.com/rooms/677429897373455092,138561319,1,51.511119813154,0.0629531219601631,Entire condo,Entire home/apt,145.0,1,365,347,47
677475789439661056,https://www.airbnb.com/rooms/677475789439661028,465834166,12,51.50503813148451,-0.087447389960289,Private room in rental unit,Private room,96.0,1,30,72,87
22593110,https://www.airbnb.com/rooms/22593110,84085502,1,51.59918,-0.1219,Entire condo,Entire home/apt,60.0,2,21,0,0
677974152956004736,https://www.airbnb.com/rooms/677974152956004793,471228104,1,51.44561307718911,-0.1887968670962608,Entire condo,Entire home/apt,96.0,3,90,350,0
22605085,https://www.airbnb.com/rooms/22605085,28614748,2,51.46883,-0.13797,Entire rental unit,Entire home/apt,123.0,4,1125,0,10
679040989330806784,https://www.airbnb.com/rooms/679040989330806773,471527316,1,51.41768568243559,-0.0999110390938379,Entire guest suite,Entire home/apt,125.0,2,30,128,1
22627388,https://www.airbnb.com/rooms/22627388,25500120,1,51.48425,0.02987,Entire rental unit,Entire home/apt,44.0,3,90,0,9
679138353474376064,https://www.airbnb.com/rooms/679138353474376024,14329664,3,51.5294784,-0.0859076,Entire condo,Entire home/apt,198.0,3,365,0,2
679524011651358592,https://www.airbnb.com/rooms/679524011651358572,16824252,2,51.55332,-0.04701,Entire townhouse,Entire home/apt,349.0,2,16,0,13
22636265,https://www.airbnb.com/rooms/22636265,135223045,3,51.53544,-0.08841,Private room in rental unit,Private room,45.0,7,30,0,27
22650021,https://www.airbnb.com/rooms/22650021,5167018,1,51.60792,-0.1216,Entire home,Entire home/apt,100.0,2,1125,0,28
679679054105873920,https://www.airbnb.com/rooms/679679054105873865,193182555,1,51.48825,-0.19422,Entire condo,Entire home/apt,190.0,3,17,0,1
22779928,https://www.airbnb.com/rooms/22779928,6207438,1,51.54944,0.00857,Entire home,Entire home/apt,150.0,1,1125,0,0
22800285,https://www.airbnb.com/rooms/22800285,1938256,2,51.48293,0.09488,Entire home,Entire home/apt,60.0,7,1125,0,0
681131422325334656,https://www.airbnb.com/rooms/681131422325334694,59780805,8,51.4048711877895,-0.2991005881580092,Private room in cottage,Private room,35.0,3,90,144,14
681256828504188288,https://www.airbnb.com/rooms/681256828504188258,7701687,73,51.51231,-0.14474,Entire condo,Entire home/apt,279.0,2,365,0,36
22829827,https://www.airbnb.com/rooms/22829827,168763680,3,51.36668,-0.30565,Entire cottage,Entire home/apt,80.0,2,1125,26,111
681632941563048448,https://www.airbnb.com/rooms/681632941563048403,470192298,1,51.54393157276361,-0.1417916268110275,Private room in bed and breakfast,Private room,132.0,1,1125,102,21
22979236,https://www.airbnb.com/rooms/22979236,48120795,2,51.49212,0.07642,Entire condo,Entire home/apt,140.0,3,21,0,23
23022667,https://www.airbnb.com/rooms/23022667,87100512,1,51.62338,-0.17498,Entire rental unit,Entire home/apt,60.0,2,1125,0,1
23164809,https://www.airbnb.com/rooms/23164809,22779445,1,51.47247,-0.128,Private room in rental unit,Private room,30.0,2,14,0,2
23226194,https://www.airbnb.com/rooms/23226194,49810872,1,51.57631,-0.13349,Entire guesthouse,Entire home/apt,124.0,1,1125,75,61
683002615132299008,https://www.airbnb.com/rooms/683002615132299011,37788568,1,51.49791,-0.30452,Entire home,Entire home/apt,286.0,2,365,170,8
686017162962149504,https://www.airbnb.com/rooms/686017162962149489,47542963,136,51.50303,-0.02366,Entire condo,Entire home/apt,150.0,3,1125,0,7
686169212036531584,https://www.airbnb.com/rooms/686169212036531580,435338922,10,51.5299,-0.12332,Room in hotel,Private room,154.0,1,365,198,0
686508433617711616,https://www.airbnb.com/rooms/686508433617711612,27834248,109,51.57084,-0.29231,Entire rental unit,Entire home/apt,220.0,6,365,358,0
23229238,https://www.airbnb.com/rooms/23229238,67839213,2,51.61005,-0.22759,Private room in home,Private room,30.0,1,30,0,0
23230804,https://www.airbnb.com/rooms/23230804,172813228,2,51.46598,-0.12576,Private room in home,Private room,70.0,2,5,0,19
23256571,https://www.airbnb.com/rooms/23256571,64995499,47,51.59803,-0.17346,Entire rental unit,Entire home/apt,87.0,7,365,272,21
23302708,https://www.airbnb.com/rooms/23302708,43567370,3,51.47964,-0.0975,Private room in townhouse,Private room,76.0,4,14,0,1
686858408391883520,https://www.airbnb.com/rooms/686858408391883495,258763047,10,51.50603,-0.1087,Entire serviced apartment,Entire home/apt,206.0,2,365,260,9
689326087696418944,https://www.airbnb.com/rooms/689326087696418943,4821653,44,51.52982,-0.09423,Private room in rental unit,Private room,39.0,3,605,11,58
689540180607824640,https://www.airbnb.com/rooms/689540180607824629,380425884,99,51.55158,-0.2221,Entire rental unit,Entire home/apt,50.0,2,1125,30,10
689634241853808768,https://www.airbnb.com/rooms/689634241853808761,150571218,69,51.51435,-0.17414,Entire rental unit,Entire home/apt,229.0,1,365,90,28
690326544918402048,https://www.airbnb.com/rooms/690326544918402104,835418,1,51.56133,-0.0833,Entire townhouse,Entire home/apt,180.0,5,9,0,2
690342827404617088,https://www.airbnb.com/rooms/690342827404617125,470651572,79,51.49555,-0.16067,Entire condo,Entire home/apt,600.0,7,365,89,8
23352798,https://www.airbnb.com/rooms/23352798,90841964,1,51.48386,-0.09877,Private room in home,Private room,35.0,1,365,0,115
691825684652706688,https://www.airbnb.com/rooms/691825684652706727,9573627,3,51.53563406601666,-0.0594559484500688,Entire condo,Entire home/apt,284.0,3,365,173,4
23481262,https://www.airbnb.com/rooms/23481262,2362124,2,51.48931,-0.08922,Entire home,Entire home/apt,125.0,30,1125,0,1
693415429859191552,https://www.airbnb.com/rooms/693415429859191552,232575248,22,51.49451269999999,-0.190367,Entire condo,Entire home/apt,396.0,3,90,359,1
693487869095756288,https://www.airbnb.com/rooms/693487869095756237,313555033,2,51.54686,-0.09696,Entire condo,Entire home/apt,219.0,3,365,273,1
696229402571687680,https://www.airbnb.com/rooms/696229402571687653,475275713,61,51.50253,-0.21766,Entire condo,Entire home/apt,161.0,3,365,152,40
699024812843371392,https://www.airbnb.com/rooms/699024812843371382,10637702,2,51.46423979999999,-0.1168898,Entire condo,Entire home/apt,120.0,2,365,158,7
699182697103267328,https://www.airbnb.com/rooms/699182697103267294,298541053,1,51.41865,-0.08667,Entire condo,Entire home/apt,85.0,3,50,312,12
23497272,https://www.airbnb.com/rooms/23497272,134069890,4,51.60306,-0.12667,Private room in home,Private room,28.0,2,1125,284,98
700035254860124800,https://www.airbnb.com/rooms/700035254860124805,470988969,3,51.55164987132983,0.025867223739624,Entire condo,Entire home/apt,90.0,2,1125,164,3
23679541,https://www.airbnb.com/rooms/23679541,24215773,2,51.4905,-0.20636,Entire rental unit,Entire home/apt,75.0,3,1125,0,0
23705679,https://www.airbnb.com/rooms/23705679,146906323,1,51.54658,0.14109,Private room in home,Private room,40.0,5,1125,4,39
702659761427610240,https://www.airbnb.com/rooms/702659761427610235,476914952,1,51.54289,-0.02271,Entire rental unit,Entire home/apt,90.0,1,365,28,28
